observation_id,quality_grade,captive,taxon_name,taxon_rank,taxon_id,observations_count,conservation_status,threatened,endemic,introduced,iconic_taxa,taxon_common_name,created_at,observed_on,time_observed_at,uri,user_login,user_name,user_created_at,user_site_id,user_observations_count,longitude,latitude,geoprivacy,country_name,state_name
147076633,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2023-01-21T23:30:12-03:00,2023-01-21,2023-01-21T23:26:13-03:00,https://www.inaturalist.org/observations/147076633,javierpiquillen,Javier Piquillén,2021-09-15T16:50:26+00:00,NaturalistaUY,1381,-56.5061439722,-32.8307349722,NA,Uruguay,Durazno
147072492,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-01-21T22:36:36-03:00,2023-01-20,NA,https://www.inaturalist.org/observations/147072492,saltito,Saltito De Agua,2020-03-24T18:17:56+00:00,NA,336,-55.8786246926,-34.7856771078,NA,Uruguay,Canelones
147063738,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-01-21T20:29:00-03:00,2023-01-21,2023-01-21T12:41:46-03:00,https://www.inaturalist.org/observations/147063738,ssimeto,NA,2020-09-09T20:02:14+00:00,iNaturalist,247,-55.9623126313,-31.6669651569,NA,Uruguay,Tacuarembó
146773078,needs_id,FALSE,Parastagmatoptera,genus,622699,2159,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-01-17T15:27:50-03:00,2023-01-17,2023-01-17T13:08:47-03:00,https://www.inaturalist.org/observations/146773078,smantaras,Sebastián Mántaras,2018-11-16T01:07:06+00:00,NaturalistaUY,661,-56.0946508124,-34.8935174147,NA,Uruguay,Montevideo
146726697,needs_id,FALSE,Coptopteryx,genus,539099,2951,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-01-16T21:22:46-03:00,2023-01-16,2023-01-16T13:41:00-03:00,https://www.inaturalist.org/observations/146726697,luisvescia,Luis Vescia da Rosa,2021-12-17T02:49:53+00:00,NaturalistaUY,6297,-54.1885828972,-32.3661519544,NA,Uruguay,Cerro Largo
146609046,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-01-15T10:57:45-03:00,2023-01-15,2023-01-15T09:15:42-03:00,https://www.inaturalist.org/observations/146609046,belenchaine,Belen Chaine,2019-11-28T01:03:56+00:00,NaturalistaUY,140,-55.246125,-34.8811633333,NA,Uruguay,Maldonado
146500376,needs_id,FALSE,Pseudovates,genus,335530,4052,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-01-13T22:01:07-03:00,2023-01-12,2023-01-12T09:14:00-03:00,https://www.inaturalist.org/observations/146500376,luisvescia,Luis Vescia da Rosa,2021-12-17T02:49:53+00:00,NaturalistaUY,6297,-54.1841622815,-32.3710416897,NA,Uruguay,Cerro Largo
146436644,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-01-12T22:08:58-03:00,2023-01-12,2023-01-12T22:00:17-03:00,https://www.inaturalist.org/observations/146436644,mati07,Mati Mántaras,2020-02-14T19:06:25+00:00,NaturalistaUY,500,-54.4825050607,-34.3850683675,NA,Uruguay,Rocha
146271483,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2023-01-10T11:16:08-03:00,2023-01-03,2023-01-03T11:31:47-03:00,https://www.inaturalist.org/observations/146271483,diego_caballero,Diego Caballero,2020-01-03T21:39:08+00:00,NaturalistaUY,1780,-55.1623453408,-33.2932758176,obscured,Uruguay,Florida
146223953,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-01-09T17:04:05-03:00,2023-01-04,2023-01-04T09:56:00-03:00,https://www.inaturalist.org/observations/146223953,diego_caballero,Diego Caballero,2020-01-03T21:39:08+00:00,NaturalistaUY,1780,-56.2576252464,-32.3560804821,obscured,Uruguay,Tacuarembó
146223136,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2023-01-09T16:51:52-03:00,2023-01-04,2023-01-04T10:58:00-03:00,https://www.inaturalist.org/observations/146223136,diego_caballero,Diego Caballero,2020-01-03T21:39:08+00:00,NaturalistaUY,1780,-56.3214240528,-32.2645740346,obscured,Uruguay,Tacuarembó
146223135,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2023-01-09T16:51:51-03:00,2023-01-04,2023-01-04T12:12:00-03:00,https://www.inaturalist.org/observations/146223135,diego_caballero,Diego Caballero,2020-01-03T21:39:08+00:00,NaturalistaUY,1780,-56.3534487559,-32.2888209819,obscured,Uruguay,Tacuarembó
146223132,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-01-09T16:51:50-03:00,2023-01-04,2023-01-04T12:19:00-03:00,https://www.inaturalist.org/observations/146223132,diego_caballero,Diego Caballero,2020-01-03T21:39:08+00:00,NaturalistaUY,1780,-56.2447094699,-32.2810650836,obscured,Uruguay,Tacuarembó
146120176,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2023-01-08T10:58:00-03:00,2023-01-08,2023-01-08T10:36:04-03:00,https://www.inaturalist.org/observations/146120176,lakshmana,Eduardo Muñoz,2021-12-13T21:51:47+00:00,NaturalistaUY,191,-56.2682849722,-34.2746319722,NA,Uruguay,Florida
146078319,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-01-07T21:02:25-03:00,2023-01-07,2023-01-07T20:58:15-03:00,https://www.inaturalist.org/observations/146078319,notandromeda,,2022-05-30T21:43:51+00:00,NaturalistaUY,75,-56.9343304,-34.0397045,NA,Uruguay,San José
146044465,research,FALSE,Stagmatoptera hyaloptera,species,539097,1533,NA,FALSE,FALSE,FALSE,Insecta,Argentine White-crested Mantis,2023-01-07T12:59:10-03:00,2023-01-07,2023-01-07T12:54:36-03:00,https://www.inaturalist.org/observations/146044465,rodrii_srivera,Rodrigo Rivera,2022-04-08T13:58:20+00:00,iNaturalist,175,-58.0383816361,-33.2447595979,NA,Uruguay,Soriano
145904891,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2023-01-05T14:29:17-03:00,2023-01-04,2023-01-04T12:33:00-03:00,https://www.inaturalist.org/observations/145904891,diego_caballero,Diego Caballero,2020-01-03T21:39:08+00:00,NaturalistaUY,1780,-56.3440449972,-32.3063073195,obscured,Uruguay,Tacuarembó
145892627,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-01-05T10:34:09-03:00,2023-01-04,2023-01-04T12:30:00-03:00,https://www.inaturalist.org/observations/145892627,diego_caballero,Diego Caballero,2020-01-03T21:39:08+00:00,NaturalistaUY,1780,-56.2915233109,-32.3289423051,obscured,Uruguay,Tacuarembó
145679852,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-01-02T14:56:51-03:00,2023-01-01,2023-01-01T01:11:00-03:00,https://www.inaturalist.org/observations/145679852,luisvescia,Luis Vescia da Rosa,2021-12-17T02:49:53+00:00,NaturalistaUY,6297,-55.9413551229,-34.2997553738,NA,Uruguay,Canelones
145581158,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2023-01-01T12:11:31-03:00,2022-12-30,2022-12-30T17:49:28-03:00,https://www.inaturalist.org/observations/145581158,gmmv80,Guillermo Menéndez,2019-01-22T12:57:12+00:00,NaturalistaUY,3578,-55.653648,-31.5274,NA,Uruguay,Rivera
145309224,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-12-28T23:55:36-03:00,2022-12-28,2022-12-28T23:54:21-03:00,https://www.inaturalist.org/observations/145309224,gabriellaufer,Gabriel Laufer,2019-10-27T04:14:27+00:00,NaturalistaUY,1395,-55.94535,-34.5712666667,NA,Uruguay,Canelones
145292098,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2022-12-28T19:33:48-03:00,2022-12-27,2022-12-27T14:22:22-03:00,https://www.inaturalist.org/observations/145292098,pablo_gfs,Pablo G. Fernández,2019-01-07T13:01:28+00:00,NaturalistaUY,1557,-56.64681259,-33.5992434297,NA,Uruguay,Flores
145101112,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-12-26T08:31:13-03:00,2022-12-10,2022-12-10T17:01:00-03:00,https://www.inaturalist.org/observations/145101112,joaquinlape,Joaquín Lapetina,2022-10-19T21:24:55+00:00,NaturalistaUY,876,-56.8205917776,-33.6719689503,NA,Uruguay,Flores
145098186,needs_id,FALSE,Mantodea,order,48112,544965,NA,FALSE,FALSE,FALSE,Insecta,Mantises,2022-12-26T07:17:34-03:00,2022-12-10,2022-12-10T09:21:00-03:00,https://www.inaturalist.org/observations/145098186,joaquinlape,Joaquín Lapetina,2022-10-19T21:24:55+00:00,NaturalistaUY,876,-56.8000096969,-33.6908573281,NA,Uruguay,Flores
144988800,research,FALSE,Brunneria subaptera,species,748850,144,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Stick Mantis,2022-12-24T12:26:32-03:00,2022-12-24,2022-12-24T12:22:23-03:00,https://www.inaturalist.org/observations/144988800,daniel_hp,daniel hernández,2019-12-19T12:38:25+00:00,NaturalistaUY,2856,-55.6548302248,-34.6655286024,NA,Uruguay,Canelones
144700431,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2022-12-19T22:24:22-03:00,2022-12-19,2022-12-19T21:33:30-03:00,https://www.inaturalist.org/observations/144700431,santiagomailhos,Santiago Mailhos,2019-02-09T21:39:40+00:00,NaturalistaUY,13462,-58.0382111667,-32.5290033333,NA,Uruguay,Río Negro
144236613,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-12-12T13:23:00-03:00,2022-12-12,2022-12-12T12:13:59-03:00,https://www.inaturalist.org/observations/144236613,msilvera,Mauricio Silvera,2019-04-25T02:21:56+00:00,NaturalistaUY,3746,-55.9321283333,-34.7902333333,NA,Uruguay,Canelones
144108768,research,FALSE,Brunneria subaptera,species,748850,144,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Stick Mantis,2022-12-10T20:08:03-03:00,2022-12-10,2022-12-10T19:40:42-03:00,https://www.inaturalist.org/observations/144108768,msilvera,Mauricio Silvera,2019-04-25T02:21:56+00:00,NaturalistaUY,3746,-55.9321883333,-34.7904383333,NA,Uruguay,Canelones
143304817,needs_id,FALSE,Orthoderella,genus,465282,274,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-11-29T19:48:25-03:00,2022-11-27,2022-11-27T19:33:45-03:00,https://www.inaturalist.org/observations/143304817,gabrielperazza,Gabriel Perazza,2019-11-22T11:40:10+00:00,NaturalistaUY,105,-53.7332920899,-32.1334414025,NA,Uruguay,Cerro Largo
140820071,needs_id,FALSE,Coptopteryx,genus,539099,2951,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-11-01T19:02:59-03:00,2022-11-01,2022-11-01T14:42:17-03:00,https://www.inaturalist.org/observations/140820071,yagodalessandro,Yago D'Alessandro,2018-02-27T18:44:02+00:00,ArgentiNat,1491,-54.3551059722,-32.351331,NA,Uruguay,Cerro Largo
140729696,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-10-31T23:18:28-03:00,2022-10-28,2022-10-28T18:23:18-03:00,https://www.inaturalist.org/observations/140729696,diego_caballero,Diego Caballero,2020-01-03T21:39:08+00:00,NaturalistaUY,1780,-57.5629351944,-31.1853922306,NA,Uruguay,Salto
140556785,research,FALSE,Stagmatoptera hyaloptera,species,539097,1533,NA,FALSE,FALSE,FALSE,Insecta,Argentine White-crested Mantis,2022-10-30T16:18:26-03:00,2022-06-25,NA,https://www.inaturalist.org/observations/140556785,mariajulianafajardo11a,NA,2022-10-24T15:34:35+00:00,NaturalistaCO,105,-55.546903,-30.917862,NA,Uruguay,Rivera
140556783,research,FALSE,Stagmatoptera hyaloptera,species,539097,1533,NA,FALSE,FALSE,FALSE,Insecta,Argentine White-crested Mantis,2022-10-30T16:18:26-03:00,2022-03-05,NA,https://www.inaturalist.org/observations/140556783,mariajulianafajardo11a,NA,2022-10-24T15:34:35+00:00,NaturalistaCO,105,-55.546903,-30.917862,NA,Uruguay,Rivera
138894472,needs_id,FALSE,Coptopteryx,genus,539099,2951,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-10-15T18:24:02-03:00,2022-10-15,2022-10-15T18:20:41-03:00,https://www.inaturalist.org/observations/138894472,daniel_hp,daniel hernández,2019-12-19T12:38:25+00:00,NaturalistaUY,2856,-56.6526867449,-30.4272242701,NA,Uruguay,Artigas
136175846,needs_id,FALSE,Orthoderella,genus,465282,274,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-09-23T13:56:36-03:00,2022-09-23,2022-09-23T11:04:20-03:00,https://www.inaturalist.org/observations/136175846,carabio_mag,Magdalena Carabio Foti,2020-01-09T00:02:58+00:00,NaturalistaUY,888,-55.2558288333,-34.7816161944,NA,Uruguay,Maldonado
134035949,research,FALSE,Coptopteryx argentina,species,634616,778,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-09-07T10:52:15-03:00,2021-01-31,2021-01-31T10:51:00-03:00,https://www.inaturalist.org/observations/134035949,manu_morales,Emmanuel Morales,2021-07-28T22:03:06+00:00,NaturalistaCO,166,-57.9612455,-31.388028,NA,Uruguay,Salto
132995082,needs_id,FALSE,Vatinae,subfamily,509376,16378,NA,FALSE,FALSE,FALSE,Insecta,Unicorn Mantises,2022-08-30T17:20:13-03:00,2022-08-20,2022-08-20T16:50:00-03:00,https://www.inaturalist.org/observations/132995082,g_farabelli,Georgina Farabelli,2022-08-30T18:37:43+00:00,NaturalistaUY,24,-58.2184051554,-33.536535436,NA,Uruguay,Soriano
130939167,needs_id,FALSE,Coptopterygidae,family,709389,4775,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-08-15T11:47:25-03:00,2022-08-14,2022-08-14T15:47:00-03:00,https://www.inaturalist.org/observations/130939167,pablobaldu,Pablo Balduvino,2018-12-08T18:55:23+00:00,NaturalistaUY,1619,-56.4269829462,-34.763707791,NA,Uruguay,San José
130734998,needs_id,FALSE,Orthoderella,genus,465282,274,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-08-14T01:38:12-03:00,2022-07-16,2022-07-16T16:56:58-03:00,https://www.inaturalist.org/observations/130734998,eugeniia,,2021-05-27T19:11:19+00:00,NaturalistaUY,16,-55.2615729722,-34.732413,NA,Uruguay,Maldonado
125711698,needs_id,FALSE,Vatinae,subfamily,509376,16378,NA,FALSE,FALSE,FALSE,Insecta,Unicorn Mantises,2022-07-10T21:44:46-03:00,2022-07-09,2022-07-09T16:54:21-03:00,https://www.inaturalist.org/observations/125711698,sgomez-barboza,Sebastián Gómez Barboza Silveira,2022-01-01T15:30:00+00:00,NaturalistaUY,1450,-57.5929166749,-30.2608667406,NA,Uruguay,Artigas
125535884,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-07-09T21:24:58-03:00,2022-07-09,2022-07-09T21:14:56-03:00,https://www.inaturalist.org/observations/125535884,ornitoloca,Agustina Medina,2020-07-12T21:55:23+00:00,NaturalistaUY,5327,-54.8990417997,-34.9297629,NA,Uruguay,Maldonado
124977477,needs_id,FALSE,Orthoderella,genus,465282,274,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-07-06T01:05:27-03:00,2022-07-05,2022-07-05T16:24:27-03:00,https://www.inaturalist.org/observations/124977477,elena_26,Elena Ferreira,2022-03-20T03:44:45+00:00,NaturalistaUY,1904,-55.2984897047,-34.8193026654,NA,Uruguay,Maldonado
124651917,needs_id,FALSE,Orthoderella,genus,465282,274,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-07-03T21:09:55-03:00,2022-07-03,2022-07-03T12:04:30-03:00,https://www.inaturalist.org/observations/124651917,elena_26,Elena Ferreira,2022-03-20T03:44:45+00:00,NaturalistaUY,1904,-55.1369132778,-34.8498916389,NA,Uruguay,Maldonado
123445997,needs_id,FALSE,Vatinae,subfamily,509376,16378,NA,FALSE,FALSE,FALSE,Insecta,Unicorn Mantises,2022-06-25T20:43:55-03:00,2022-06-25,2022-06-25T12:16:00-03:00,https://www.inaturalist.org/observations/123445997,luisvescia,Luis Vescia da Rosa,2021-12-17T02:49:53+00:00,NaturalistaUY,6297,-54.1885828972,-32.3661519544,NA,Uruguay,Cerro Largo
120656373,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-06-07T09:38:15-03:00,2016-04-30,2016-04-30T15:28:00-03:00,https://www.inaturalist.org/observations/120656373,lucia_m_demarco,Lucía Moreira Demarco,2021-12-21T15:08:57+00:00,NaturalistaUY,44,-56.1299890195,-34.9026616419,NA,Uruguay,Montevideo
119900775,research,FALSE,Stagmatoptera hyaloptera,species,539097,1533,NA,FALSE,FALSE,FALSE,Insecta,Argentine White-crested Mantis,2022-06-02T14:54:41-03:00,2021-04-07,2021-04-07T14:52:00-03:00,https://www.inaturalist.org/observations/119900775,sgomez-barboza,Sebastián Gómez Barboza Silveira,2022-01-01T15:30:00+00:00,NaturalistaUY,1450,-57.9587616989,-31.3923049943,NA,Uruguay,Salto
119505152,needs_id,FALSE,Musoniellinae,subfamily,1096994,1228,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-05-30T20:05:32-03:00,2022-05-27,2022-05-27T22:55:00-03:00,https://www.inaturalist.org/observations/119505152,gmmv80,Guillermo Menéndez,2019-01-22T12:57:12+00:00,NaturalistaUY,3578,-56.1829370738,-31.8248839831,NA,Uruguay,Tacuarembó
119323785,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2022-05-29T19:00:13-03:00,2019-02-09,2019-02-09T09:18:00-03:00,https://www.inaturalist.org/observations/119323785,rochanaturaleza,Martin Abreu,2019-11-13T10:21:47+00:00,NaturalistaUY,3965,-54.1546611602,-34.6343744462,NA,Uruguay,Rocha
118245529,needs_id,FALSE,Orthoderella,genus,465282,274,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-05-22T16:22:15-03:00,2022-05-22,2022-05-22T16:14:03-03:00,https://www.inaturalist.org/observations/118245529,adriana_machado,Adriana Machado,2021-05-15T15:09:22+00:00,NaturalistaUY,826,-55.0189404935,-31.3486096627,NA,Uruguay,Rivera
118109035,needs_id,FALSE,Acontistina,subtribe,1097153,2659,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-05-21T22:40:43-03:00,2022-05-21,2022-05-21T14:59:00-03:00,https://www.inaturalist.org/observations/118109035,gmmv80,Guillermo Menéndez,2019-01-22T12:57:12+00:00,NaturalistaUY,3578,-55.9859419405,-31.3623712868,NA,Uruguay,Tacuarembó
117741373,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2022-05-19T12:55:03-03:00,2022-05-14,2022-05-14T12:38:00-03:00,https://www.inaturalist.org/observations/117741373,anamartnezgoicoechea,Ana Martínez Goicoechea,2020-06-30T12:32:06+00:00,iNaturalist,131,-56.3781738281,-31.5646557545,NA,Uruguay,Salto
115603487,research,FALSE,Brunneria subaptera,species,748850,144,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Stick Mantis,2022-05-05T15:22:17-03:00,2022-05-05,2022-05-05T12:12:22-03:00,https://www.inaturalist.org/observations/115603487,payres_pdlc,Pablo Ayres Vial,2020-02-03T17:12:48+00:00,NaturalistaUY,86,-57.4330580235,-31.987278663,NA,Uruguay,Paysandú
115223088,needs_id,FALSE,Coptopterygidae,family,709389,4775,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-05-03T18:54:53-03:00,2021-04-27,2021-04-27T10:56:00-03:00,https://www.inaturalist.org/observations/115223088,rochanaturaleza,Martin Abreu,2019-11-13T10:21:47+00:00,NaturalistaUY,3965,-54.178001,-34.586824,NA,Uruguay,Rocha
115199029,needs_id,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-05-03T16:59:44-03:00,2021-02-06,NA,https://www.inaturalist.org/observations/115199029,bruno712,Bruno,2022-05-01T21:05:31+00:00,NA,19,-57.6605184004,-34.1265868811,NA,Uruguay,Colonia
114397785,research,FALSE,Brunneria subaptera,species,748850,144,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Stick Mantis,2022-05-01T18:05:45-03:00,2022-01-30,2022-01-30T14:16:09-03:00,https://www.inaturalist.org/observations/114397785,bruno712,Bruno,2022-05-01T21:05:31+00:00,NA,19,-56.2917961925,-34.5278170415,NA,Uruguay,Canelones
113122213,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2022-04-27T15:41:41-03:00,2022-04-26,2022-04-26T08:13:35-03:00,https://www.inaturalist.org/observations/113122213,astridnautas,,2020-04-12T00:14:51+00:00,ArgentiNat,2755,-57.3742267862,-34.2685024596,NA,Uruguay,Colonia
112876819,needs_id,FALSE,Thespidae,family,81927,14521,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-04-25T16:38:58-03:00,2022-04-25,2022-04-25T12:55:18-03:00,https://www.inaturalist.org/observations/112876819,daniel_hp,daniel hernández,2019-12-19T12:38:25+00:00,NaturalistaUY,2856,-55.2142599598,-34.8332862404,NA,Uruguay,Maldonado
112788319,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-04-25T00:15:06-03:00,2022-04-24,2022-04-24T15:01:00-03:00,https://www.inaturalist.org/observations/112788319,pablobaldu,Pablo Balduvino,2018-12-08T18:55:23+00:00,NaturalistaUY,1619,-56.1576877599,-34.8574437743,NA,Uruguay,Montevideo
112158055,needs_id,FALSE,Musoniella,genus,748227,515,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-04-20T12:24:47-03:00,2022-04-08,2022-04-08T21:05:00-03:00,https://www.inaturalist.org/observations/112158055,vanesssa_v,Vanessa Vigo Bello,2021-03-16T09:15:30+00:00,NaturalistaUY,309,-54.3134155278,-32.9426078611,NA,Uruguay,Treinta y Tres
112037830,research,FALSE,Stagmatoptera hyaloptera,species,539097,1533,NA,FALSE,FALSE,FALSE,Insecta,Argentine White-crested Mantis,2022-04-19T10:29:22-03:00,2022-04-13,2022-04-13T10:41:26-03:00,https://www.inaturalist.org/observations/112037830,gonzalorodriguez,Gonzalo Rodriguez,2021-02-20T14:28:36+00:00,NaturalistaUY,540,-56.8704710528,-30.9993048943,NA,Uruguay,Artigas
110490063,needs_id,FALSE,Metaphotina,genus,1513182,421,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-04-05T11:55:03-03:00,2022-04-05,2022-04-05T11:09:20-03:00,https://www.inaturalist.org/observations/110490063,belenarta,Belén Artagaveytia Trabal,2021-08-13T14:35:15+00:00,NaturalistaUY,1,-56.0633830338,-31.8273015492,obscured,Uruguay,Tacuarembó
110394149,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2022-04-04T12:07:37-02:00,2014-10-11,2014-10-11T17:48:00-02:00,https://www.inaturalist.org/observations/110394149,odulio,NA,2022-03-13T13:47:23+00:00,NaturalistaUY,56,-55.8326065638,-32.6068750259,NA,Uruguay,Tacuarembó
109564832,needs_id,FALSE,Orthoderella,genus,465282,274,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-03-26T15:28:23-03:00,2022-03-24,2022-03-24T15:07:51-03:00,https://www.inaturalist.org/observations/109564832,vanesssa_v,Vanessa Vigo Bello,2021-03-16T09:15:30+00:00,NaturalistaUY,309,-55.2176246389,-34.8323020833,NA,Uruguay,Maldonado
109316585,needs_id,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-03-23T17:31:35-03:00,2022-03-23,2022-03-23T16:10:47-03:00,https://www.inaturalist.org/observations/109316585,ornitoloca,Agustina Medina,2020-07-12T21:55:23+00:00,NaturalistaUY,5327,-55.8297912997,-34.7773003,NA,Uruguay,Canelones
109182464,needs_id,FALSE,Coptopteryx,genus,539099,2951,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-03-21T20:03:54-03:00,2022-03-21,2022-03-21T20:03:24-03:00,https://www.inaturalist.org/observations/109182464,ignaciokravich,Ignacio Kravich,2020-03-26T00:31:28+00:00,NaturalistaUY,21,-55.9816635019,-34.8220258041,NA,Uruguay,Canelones
109091558,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2022-03-20T19:30:07-03:00,2022-03-20,2022-03-20T16:04:24-03:00,https://www.inaturalist.org/observations/109091558,santiagomailhos,Santiago Mailhos,2019-02-09T21:39:40+00:00,NaturalistaUY,13462,-58.0357965764,-32.5247578803,NA,Uruguay,Río Negro
108817684,research,FALSE,Parastagmatoptera theresopolitana,species,750322,103,NA,FALSE,FALSE,FALSE,Insecta,NA,2022-03-17T16:18:03-03:00,2022-03-17,2022-03-17T16:07:27-03:00,https://www.inaturalist.org/observations/108817684,pablo_gfs,Pablo G. Fernández,2019-01-07T13:01:28+00:00,NaturalistaUY,1557,-56.1971266997,-34.8492519997,NA,Uruguay,Montevideo
108770904,research,FALSE,Stagmatoptera hyaloptera,species,539097,1533,NA,FALSE,FALSE,FALSE,Insecta,Argentine White-crested Mantis,2022-03-16T22:50:39-03:00,2022-03-03,2022-03-03T23:09:28-03:00,https://www.inaturalist.org/observations/108770904,msilvera,Mauricio Silvera,2019-04-25T02:21:56+00:00,NaturalistaUY,3746,-57.6133916667,-30.190825,NA,Uruguay,Artigas
108656613,research,FALSE,Brunneria subaptera,species,748850,144,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Stick Mantis,2022-03-15T11:59:00-03:00,2022-03-11,2022-03-11T18:31:00-03:00,https://www.inaturalist.org/observations/108656613,leo_lagos,Leo Lagos,2019-07-24T15:44:03+00:00,NaturalistaUY,874,-56.768284,-31.7592408,NA,Uruguay,Salto
108513950,needs_id,FALSE,Vatinae,subfamily,509376,16378,NA,FALSE,FALSE,FALSE,Insecta,Unicorn Mantises,2022-03-13T13:13:49-03:00,2022-03-03,2022-03-03T07:48:00-03:00,https://www.inaturalist.org/observations/108513950,msilvera,Mauricio Silvera,2019-04-25T02:21:56+00:00,NaturalistaUY,3746,-57.6130192893,-30.1906981274,NA,Uruguay,Artigas
108440007,research,FALSE,Coptopteryx gayi,species,539098,1298,NA,FALSE,FALSE,FALSE,Insecta,Small-winged Gay's Mantis,2022-03-12T13:52:17-03:00,2022-03-12,2022-03-12T12:54:12-03:00,https://www.inaturalist.org/observations/108440007,lakshmana,Eduardo Muñoz,2021-12-13T21:51:47+00:00,NaturalistaUY,191,-56.2683691084,-34.2746527424,NA,Uruguay,Florida
